subset,instrument,instrument_id,fold,track_id,uuid4,randNumb
training,flute,1,3,1111,56387740-a34e-5f7f-f42b-2eab044261d5,0.285929109
training,flute,1,3,1711,8423e6ed-a636-57a9-fdc2-bb9cf8d9c904,0.745303467
training,piano,2,4,3399,ade61ceb-0255-591d-f4af-ddca8716cf18,0.349525998
training,piano,2,4,2128,6c684e2a-a350-519c-f5a9-11f452c8fb75,0.248756881
training,flute,1,3,721,38cccf16-0884-5fd5-ff35-637639fa158a,0.965276042
training,violin,3,7,3276,acdbc782-8f2f-5b0f-f0d3-2302e084ca4d,0.039892479
training,flute,1,3,532,2989517d-5fa9-5c7b-f3bf-a7f9d6ab8bbd,0.317332623
training,violin,3,7,3258,abd6cc6f-73fa-5ace-f8c0-e563fba2844e,0.510828415
training,guitar,0,1,424,5305dbf5-e83c-567a-f7c4-25db6f3b1045,0.298663529
training,violin,3,7,1774,5fcb755c-a547-5f55-fcd2-11368ab1de1a,0.444051815
training,violin,3,7,2353,7cf09dd4-76f7-50dd-faa6-1033aea64a58,0.008495045
training,violin,3,7,278,0e0bcca8-02d6-5234-f340-9d972a54263c,0.747244784
training,violin,3,7,852,2cb746b6-37f2-5398-fa79-49210309ae0c,0.09222027
training,piano,2,4,1224,3e861c29-2052-569e-f963-da24c8bcffd8,0.26022884
training,guitar,0,1,662,7ed335f3-b5fb-58ad-f568-4a645a135d06,0.34020575
training,piano,2,4,520,1af4cda6-3e38-549e-f517-3089a17cf052,0.805467093
training,flute,1,3,1566,77fb078b-8ada-57dc-f813-5e55a0ffb72b,0.64612831
training,piano,2,4,102,05da2050-4cda-556e-f38c-3544976625d7,0.520083551
training,piano,2,4,3193,a398feff-f256-5d6d-f0db-41fdcb5b7e47,0.408060568
training,flute,1,3,609,2f7e8bde-4d17-5dcb-f048-4910d1422c3c,0.424177688
training,piano,2,4,612,1f93c7ad-a793-5a11-f00c-b532cf817aa0,0.324756118
training,flute,1,3,694,36b3b7ed-08fa-539c-f98e-58d9e1bd4a34,0.251336525
training,violin,3,7,377,14024271-e696-565d-f57c-98f368f2a09a,0.735920873
training,flute,1,3,646,3257fd8b-3750-5525-fd24-7d974fc0a01b,0.809173695
training,violin,3,7,1598,566065bf-1274-5347-fca0-37d080f8ecef,0.868750989
training,violin,3,7,27,012e3811-7f7c-5a76-f63e-b38df1a4974f,0.741345643
training,piano,2,4,1680,55bf6d9a-a70f-5b11-f328-b9f63ef3cad8,0.091688013
training,piano,2,4,1000,330a9d8f-d3ee-50c1-ff5d-38ab346590ca,0.691902654
training,flute,1,3,1891,93060a08-b261-5b95-f3a2-d64862ff24ca,0.522330797
training,flute,1,3,482,261e0fb1-0101-51f5-fc7c-41ff1cfd6cd1,0.426314923
training,violin,3,7,3412,b3eedf99-2d27-588c-f1c3-c65b600eadb3,0.072077856
training,violin,3,7,1604,568964f4-b8cb-5eeb-f1de-ab8803e9e4c2,0.258374083
training,violin,3,7,630,21fe83d3-881a-59d5-f32e-8818ed5276eb,0.593766008
training,guitar,0,1,209,27bf0222-f4ef-5ccb-f7d5-c1ab7c6cf82d,0.165855891
training,piano,2,4,583,1e216760-95cc-5e86-f02f-a372143d600f,0.57983039
training,piano,2,4,1062,35f4288a-c1ff-591b-f6b7-394dbea65c24,0.228213058
training,flute,1,3,1074,531ba2eb-facb-58b8-f115-d2fa0f92860d,0.827377637
training,piano,2,4,771,28493bfb-e473-5531-fe42-7cc8f651eda0,0.272799664
training,piano,2,4,2732,8c5f5797-fc72-58d4-faa7-614cb6abaa8a,0.985214122
training,piano,2,4,424,16ae6e1c-3000-53b7-f746-d32fe6b8e583,0.949892807
training,piano,2,4,883,2dce1936-aaa6-5a6e-f87e-d65fe8bf1307,0.030598185
training,violin,3,7,3155,a641bbe7-2109-5ebc-f4b7-e298b2154d38,0.9362997
training,piano,2,4,650,21c9e4f2-a405-5213-f812-a27af65bdfb2,0.596113918
training,piano,2,4,1243,3f5d55b7-b0c0-559b-fa35-37a7b6590f4f,0.785764035
training,piano,2,4,2850,92d78e20-98fe-5924-f13a-07e27dd7abe6,0.974446861
training,flute,1,3,509,27ef743a-edd4-5e47-fc1a-d61ebedef718,0.043894571
training,piano,2,4,3542,b589ee37-bee3-591e-f0e1-fcee5d273cba,0.912496943
training,violin,3,7,978,339f215e-46e7-542c-f651-6a337a3e1e90,0.113758184
training,piano,2,4,433,1705fd66-40c8-5719-f812-26598bbac127,0.648242606
training,flute,1,3,1705,83c9fc4f-1004-571c-f4e2-4efdff831c80,0.642908836
training,piano,2,4,3394,ada2ec3c-91cf-521c-f6fe-1030cc79510f,0.609291953
training,flute,1,3,1107,55ed0a6f-2528-5dbc-f20f-47a89d7665c8,0.059633271
training,violin,3,7,2944,9b307a1b-389e-5e8c-fc9c-b6f26ba79f5a,0.040907927
training,flute,1,3,1118,567868ae-ac74-537e-fcce-70b344e7786e,0.854875625
training,violin,3,7,3537,b9bfeb46-6538-5dfd-f5ee-ac74f7cc96c8,0.683138091
training,piano,2,4,24,0175889a-63dc-5ea1-fb8e-d6d0bbff89bb,0.876013704
training,piano,2,4,1467,4bc3f8c0-2342-5a6b-f63b-c57165de6b74,0.571276212
training,piano,2,4,3676,bc864cf1-b1d0-5c34-f73e-fd896d6f7dc3,0.171707218
training,violin,3,7,3080,a2aad01e-5273-5ff6-f2f4-e58b1c09fa42,0.328943816
training,flute,1,3,2233,ac5714dd-0140-51a4-fd8f-595312a65110,0.839191231
training,piano,2,4,3252,a6c69019-01ee-507a-fd54-ce1c697d1cc4,0.261166768
training,flute,1,3,1210,5cea9655-f625-5891-f9f3-1c0bb24f1711,0.524718332
training,guitar,0,1,257,2f2cebed-7139-5dc7-f132-5026989a44e3,0.935126261
training,flute,1,3,197,0eb18a2c-c527-52ee-f581-ff4e180d6255,0.334603309
training,piano,2,4,2445,7d002157-8a79-560a-fdd8-80ba4fa36a7a,0.612443517
training,violin,3,7,515,1bda3afe-5302-5135-fc1a-3dd36264cde0,0.422805214
training,flute,1,3,1463,700daa8a-1194-503e-f546-028cc7c9c7aa,0.192063801
training,piano,2,4,3656,bb8783d0-43a4-5540-f788-98a0cc3deb9a,0.891498929
training,violin,3,7,2171,7402c8f1-8a03-5074-f245-d59d9989e243,0.263825845
training,flute,1,3,2302,b2c500f0-3a28-5b48-fe79-d720250817f7,0.323233093
training,piano,2,4,3089,9e044489-9809-5452-f87b-7ac7d8169553,0.388100227
training,piano,2,4,1423,498e91dd-6ffb-5e77-f444-f0b31de93f94,0.697740352
training,flute,1,3,408,2050b34d-db49-5cb0-f2b8-7ea8392113e3,0.411827654
training,piano,2,4,1796,5be52d5a-f982-53ef-f1cd-47ca6fbdbfcf,0.748179324
training,piano,2,4,3008,9a428e11-cd04-555a-f2c0-0cc90c1f6aa3,0.527649391
training,violin,3,7,561,1dc0c2bd-88cd-5922-f202-72ac34d95fec,0.349683472
training,guitar,0,1,937,b4ebab3e-e099-55dc-f052-c1570f0bdc25,0.826379924
training,flute,1,3,1136,57d2eff0-8cef-5699-f03e-ec01b756cb15,0.385337083
training,flute,1,3,1055,51ad8ef6-0829-5411-f32e-17b23b76ed7a,0.08676238
training,piano,2,4,3221,a504797a-7d00-5896-fc34-5d05aa1a11bd,0.676180647
training,flute,1,3,1899,93840277-9604-5191-fa2f-b0fdefd8fd19,0.948161589
training,piano,2,4,1769,5ad70e03-6292-5c05-fa28-c331b3aca1d6,0.541534476
training,flute,1,3,2172,a7998a2b-5f16-57ad-f515-c2a8f1da3054,0.831005754
training,violin,3,7,327,114e4e53-cc3f-521d-f887-bd9dae9d90a7,0.164481146
training,flute,1,3,2459,beac54eb-6eed-564c-fd96-90cfe47f106f,0.713913897
training,flute,1,3,2258,aedff362-e299-59df-fc79-b1114cca297d,0.764265012
training,piano,2,4,2214,6ff6e560-257f-5f4a-f0fd-0f4094cf746c,0.16171773
training,violin,3,7,1841,63279b1c-4330-535d-f0b4-4da2ab4bc694,0.712108867
training,guitar,0,1,254,2eee489f-aa30-5000-f5c2-b2ebd9bab300,0.495284343
training,violin,3,7,293,0ee322d9-7939-5f31-f020-05b897c1b38e,0.581629423
training,violin,3,7,1119,3ba6c1a3-4350-5858-f04c-64a337507783,0.835099776
training,violin,3,7,1707,5bfa764c-736c-5556-f6a5-f67302e81dba,0.097341043
training,piano,2,4,3101,9ea57fbc-4237-59d1-ff84-16df8afab4ec,0.588783936
training,violin,3,7,3474,b6be0df9-cd13-5ff3-fc32-28d6df370994,0.339306895
training,piano,2,4,2228,70a6ce0b-756f-5f63-f5f1-56b4c4592e74,0.019537873
training,violin,3,7,2605,8a00acb4-c01f-5ba6-fc54-334de4cefc44,0.371972016
training,violin,3,7,345,1258c808-d261-5daf-f3b8-fb891f624ac4,0.412165555
training,guitar,0,1,493,5d4d708f-b725-591d-fff4-c5ffc4ff27af,0.678806845
training,guitar,0,1,259,3006fbe3-0ac7-55c2-f592-cdc87f211724,0.024957018
training,guitar,0,1,745,8efabcd9-2e6e-51a7-f0ca-097a57ddb87b,0.502472969
training,violin,3,7,2159,73a45817-89b2-59c0-fb66-76860a1c0871,0.422074794
training,violin,3,7,2803,9436d136-30c9-5a07-fe28-fb5fb5032e0f,0.492248218
training,piano,2,4,2901,953abdbb-911c-57ee-f695-c8ab82a2d495,0.100751527
training,piano,2,4,2332,76803d32-083a-56c7-f6a5-93f584afb76d,0.94933669
training,violin,3,7,2176,7435662a-b2d5-5b8b-f940-3b14e6ad0eba,0.586803409
training,piano,2,4,257,0e04592e-221c-5e05-ff80-ce8d6727eb78,0.054336019
training,guitar,0,1,291,36c3bf12-9ae8-53cd-f5cc-3cea79e44da4,0.911004066
training,guitar,0,1,590,6fe7ee14-0829-5da1-f97d-71fc89f3fd24,0.715656829
training,guitar,0,1,79,10d64546-36b5-50fb-fcb6-2ac6a67dd08c,0.802921126
training,flute,1,3,1623,7d5f82cf-9799-5b4e-ffd7-86eaa4874337,0.393369861
training,piano,2,4,3184,a317232d-a44c-518d-f9dd-366bad7884d4,0.77347648
training,piano,2,4,1954,631c08ec-e69f-586f-fa8b-9246bcd52691,0.214534971
training,violin,3,7,1262,43e499f1-508c-5f16-f28f-3678f015e9d0,0.332858973
training,flute,1,3,1526,74d73a4f-6289-50a4-fb0a-48cde7386752,0.234113588
training,violin,3,7,2752,914e41c2-5fd8-568d-f192-be1336c5bfe5,0.30711755
training,piano,2,4,1967,63c7dad8-1249-5e33-f368-e82390bd0f3b,0.396448304
training,flute,1,3,1910,9446fb0f-2f78-5df7-faca-bf4bcb27602e,0.844851844
training,flute,1,3,190,0e6ff572-f296-5992-fe9e-de26a93e7fed,0.898451433
training,piano,2,4,557,1cd3a7ac-c422-509f-fc76-cea376026b11,0.641613986
training,flute,1,3,1121,56aa9c58-8e9d-559f-fde6-b0faa67ba905,0.663938381
training,guitar,0,1,612,74dc7144-ed11-526c-f4f4-34e4ffe9eb63,0.253498092
training,piano,2,4,194,0ad853a2-50e6-5bd8-fca7-d0233f534a5c,0.80847048
training,piano,2,4,2512,80cb52f8-219a-5c29-fc65-1cd763d91d9a,0.2674477
training,piano,2,4,857,2cb8af74-b553-591e-fe37-efb6f30fa0e5,0.612203727
training,piano,2,4,1237,3f1af579-7725-5ef2-fa5f-7c5cf58aa50a,0.142219292
training,piano,2,4,1435,4a80acc5-4434-573e-fe33-3308bb149e03,0.920385676
training,guitar,0,1,426,534c41ea-93ea-5483-fbe3-2ee7e7b8959c,0.894100902
training,piano,2,4,3590,b828a152-0a8d-54dc-fc90-7c57369d9214,0.736444972
training,guitar,0,1,763,9181b99b-d078-54c9-f5a7-a8c349c8bf6b,0.832733252
training,violin,3,7,3463,b63f6834-31a1-5ab8-fc88-7488120b5914,0.416982012
training,flute,1,3,1220,5dcb016f-68dd-5e58-f543-e5a20a5039f7,0.157631983
training,piano,2,4,252,0da4f05e-e133-59fb-fd36-82fc61680fda,0.410525411
training,flute,1,3,437,228fddf3-c2d4-5975-fc4b-3a00c23e6b4e,0.885125352
training,guitar,0,1,605,72b90f7e-e4f6-5aca-f585-fcc81af63fc5,0.937605342
training,guitar,0,1,853,a22cd816-0b81-507a-f9f7-c6fe5e73dab8,0.135682455
training,piano,2,4,1524,4e844681-e174-55af-f560-2c50eee7ecd6,0.333585011
training,flute,1,3,386,1e642486-f67a-5d7e-f318-1f0e34351f05,0.804088901
training,piano,2,4,3291,a8bfdfbb-e659-56ea-fe9c-c8cd6da2e8cd,0.798087447
training,violin,3,7,157,08936adc-92b8-5899-f658-4490dc6d5f5f,0.781938142
training,violin,3,7,2067,6e3d8177-bed3-50a5-f69f-a574014d4423,0.43175943
training,flute,1,3,296,17c413b0-feb3-5c70-f209-f4a4e8b70cfb,0.951285917
training,piano,2,4,2866,93ef4460-a77d-59fe-fabf-afd1a373f72a,0.269808444
training,guitar,0,1,1032,c6d3814e-d286-5e06-f664-875058821644,0.026332938
training,violin,3,7,2730,904594ba-e271-5916-f4ed-b06adccbc6c2,0.218248849
training,violin,3,7,2659,8c595158-4d12-5737-fb4e-fad959bd3484,0.462305232
training,flute,1,3,1300,63b52b32-2276-5769-f175-922cf9a4aae2,0.806998179
training,flute,1,3,827,404b3535-755f-50e4-fb21-56a5d6c71b02,0.336922934
training,piano,2,4,1536,4f10b8a6-cd28-5332-f223-c0f9ef7df35c,0.604856218
training,flute,1,3,1668,80ecb82d-09d4-5bbe-f23e-27c75fca2821,0.582548853
training,flute,1,3,2075,a1146483-6759-5590-fea8-400023e62bd0,0.106021787
training,piano,2,4,2581,8414814b-22ed-539e-f692-5c9ac60f4a04,0.78742057
training,guitar,0,1,517,63b1accc-1034-5453-f2d6-2762ea6d9a5c,0.489160639
training,flute,1,3,2369,b8451c6f-0664-524e-faf3-e9c555315d65,0.766131723
training,violin,3,7,1391,4a9b88f9-b470-54c5-f98a-b16b7bd82d27,0.76244929
training,piano,2,4,2380,78c85e11-c9e1-5e3d-f8c2-6c7ba693ae22,0.968034231
training,violin,3,7,3455,b5f5146a-61d7-5335-fc57-ad6cf410da5b,0.449179216
training,piano,2,4,715,258170c0-af4e-59d7-ff48-47a29fe1c3f4,0.253618021
training,piano,2,4,3749,c0b29c18-89ac-5571-ffbb-6bb42fc8104d,0.836807733
training,flute,1,3,2178,a80a5d3f-7106-584b-fe58-502f5410a865,0.19957794
training,violin,3,7,609,20bd27c4-c9e4-5a19-f10c-075811cad28b,0.727159283
training,violin,3,7,446,18a690e1-ff98-52ce-fc64-17a0bba4ec76,0.728499743
training,piano,2,4,681,23d7f316-58b4-51bb-f938-05b9a6f17974,0.090469963
training,flute,1,3,297,17c5a21e-5d7d-5fe4-f926-4211bb2f4122,0.561633634
training,flute,1,3,1002,4e5b32b1-559a-5eae-f650-edc4df5a0de2,0.854681673
training,flute,1,3,1062,5247dc5c-c47d-5665-faaf-7ff25462eb73,0.644731637
training,flute,1,3,1935,96fed2cf-290a-5ff6-f2c9-27bcacf7349a,0.348515227
training,flute,1,3,1844,8f13076e-5dae-5b08-f849-2a788160ee6e,0.847971044
training,guitar,0,1,556,69b73ebf-3850-5071-fb6d-b8db51a32f39,0.063382625
training,guitar,0,1,837,9f5408b5-c082-515e-ffc0-88d74856b5c8,0.058589861
training,flute,1,3,2222,ab949bd4-263a-5518-fa03-69242c66efac,0.831600057
training,piano,2,4,175,09b79e84-520e-5110-f9da-8377ff478c63,0.439305508
training,guitar,0,1,770,9433ced9-ef22-56ba-f40a-56cd31bf2028,0.638166819
training,violin,3,7,2435,80f8fc17-f3cf-56e8-f249-ee58b26d9671,0.161455223
training,piano,2,4,789,28e5cb33-5511-5fce-fa1a-2e067243442e,0.115878179
training,piano,2,4,19,012b53f1-bea5-5572-fceb-a4c44546c611,0.392928596
training,violin,3,7,2426,807736b3-618e-50db-fa0c-2cf566b5169e,0.792443181
training,violin,3,7,953,3251e2e9-8e93-5ddf-f81f-f29f02499fc8,0.226211842
training,violin,3,7,350,128a90c3-b1c0-55da-faf6-7a8196877c81,0.240689003
training,violin,3,7,1376,4976e703-62a1-5b5b-f992-81f1fa98b2df,0.279948734
training,piano,2,4,3363,ac33ff53-5f19-5325-fd66-9ffe25c079b3,0.320601306
training,piano,2,4,3225,a5211c08-b703-59dc-f5ca-35aca2bbebf4,0.954643178
training,piano,2,4,2898,952c8702-b553-5f56-f681-0ed7a874350d,0.67102764
training,violin,3,7,2991,9dde2a74-592a-5444-f5a6-0aad2e3189ad,0.728053582
training,violin,3,7,2648,8bbdb709-0dc9-59e6-fac7-a1b7b59eab3e,0.051685892
training,piano,2,4,3239,a5b3cbad-5d1b-52af-f4fd-3f72923ae79d,0.67775969
training,flute,1,3,18,0157c5a6-88e3-52cd-fb55-1bff0aae2fca,0.592290762
training,guitar,0,1,315,3b8cc806-b53a-5f9e-fe46-8e9d0d5233f4,0.571594948
training,flute,1,3,2299,b2a5c854-7491-5cbe-f23b-78b82912bc83,0.035880733
training,piano,2,4,3104,9ec878af-a290-5b92-fa38-58c5022488e7,0.13793919
training,violin,3,7,2206,75410e64-b8b1-5696-f4da-5ad9c40bd012,0.625464057
training,guitar,0,1,653,7d6c31f0-ee11-51c2-f32e-069cb3ee1039,0.133747537
training,violin,3,7,1645,592480fd-a092-5186-fa54-9dad847fb220,0.84864646
training,violin,3,7,2998,9e260efd-2c4f-5e01-f35b-e9812256b581,0.922818986
training,flute,1,3,2326,b4682b7b-f70a-5197-f4ec-ba0668a6a8aa,0.472162366
training,violin,3,7,3570,bb19623a-aad4-58c4-f3e0-c819ede4a362,0.451235004
training,violin,3,7,1440,4d2716d2-19a0-5006-fd76-4f328c429c28,0.783525491
training,flute,1,3,2139,a5398bd0-a83e-5ed3-f396-f10fe01644a4,0.665761697
training,violin,3,7,2250,77746d92-41ee-5def-f7f6-16d4646680ea,0.08765578
training,guitar,0,1,381,4acce2f6-53db-54a7-fe88-ff2ea679eb4e,0.412014683
training,piano,2,4,936,3012ba58-eb70-5803-fc7f-b91c03df0c92,0.263170954
training,violin,3,7,1409,4b67af51-bbd7-52cf-f6ae-a9d2851123a7,0.877774348
training,violin,3,7,3628,bd99e9b2-5de2-553a-f531-2e9e45b5ad88,0.641046369
training,violin,3,7,366,134a5bf4-82c4-529e-fe42-ecba6b110a5a,0.854333711
training,flute,1,3,2471,bfb59f9d-6493-5a52-f6ac-0d85f2e8d975,0.086141252
training,piano,2,4,2065,68c9132f-e4dd-52c5-f377-5a36e8d38c49,0.862586828
training,piano,2,4,2407,7a69352b-617b-5b4c-f2c9-fc5a2de88441,0.219034623
training,piano,2,4,2178,6e57e676-b2e1-5ba4-f39f-4e5442147e17,0.599905338
training,violin,3,7,35,016fcba2-36e6-51c5-fc03-15c16f89c677,0.813768492
training,violin,3,7,1126,3be64d92-4490-5673-f462-8775e4347c21,0.716453375
training,violin,3,7,158,089d9459-1dea-5900-ffc9-e57c8ec1a564,0.45058219
training,violin,3,7,1745,5df8c01a-c04e-5f3b-f689-5c34dfe46b8a,0.576136573
training,flute,1,3,1173,5a737930-9577-5cae-f064-58f5e06d7808,0.579562485
training,flute,1,3,2332,b536ae18-7bc5-5df1-f458-c9b51a09538f,0.428292589
training,flute,1,3,1534,75859ee8-6067-5951-f524-57ba2d5d9df2,0.471957749
training,violin,3,7,800,2966d2e9-1a82-5c06-fe31-deb6cb022041,0.384283996
training,guitar,0,1,679,826b4900-a6ac-59ec-f972-c49893b56714,0.340273565
training,violin,3,7,2502,84c5a4c5-4858-5046-fc1f-608a13e29504,0.185324112
training,flute,1,3,496,275cf03d-80c8-5050-f688-867046887954,0.973992507
training,violin,3,7,1898,66401975-64bc-5a01-fb80-141a8669065f,0.066179519
training,violin,3,7,58,02b5b3ad-e409-5c4a-fdf9-55154f44d7d1,0.420087781
training,piano,2,4,1701,56d52b89-fe36-5bb3-ffe9-9319f98f2100,0.213771458
training,piano,2,4,2355,776342d4-7f53-50ec-f206-965c794b50d7,0.275456513
training,violin,3,7,1938,68143f0e-f979-5cb0-f459-a6c595269c01,0.133648385
training,flute,1,3,268,156917d6-d1ea-5fb8-fc3a-bd19fff5a5ec,0.17932615
training,flute,1,3,1980,9ac11791-0dcf-5154-f41d-e09b7d9e3fce,0.03097086
training,piano,2,4,62,03770aeb-35e5-5e26-fae2-b19830469db1,0.460941501
training,flute,1,3,1479,7136b255-fcc7-5496-f8c8-d7909dfd1ff4,0.241829584
training,flute,1,3,916,46bd18de-7f43-5449-fbe1-89bb8e1d8720,0.177236517
training,violin,3,7,358,12f7545a-6598-58e4-f8f8-5fe4315f00d0,0.242109084
training,guitar,0,1,479,5aa359bf-ca4d-5d62-f06a-7866cabb8347,0.03080224
training,piano,2,4,3166,a1cb557a-bba9-5fc2-ffa4-0b75ddac2a4c,0.088120652
training,flute,1,3,1989,9b2e076e-0e84-590e-f0f9-3f394d5235bd,0.989915017
training,flute,1,3,1517,73d71eb0-b7e3-5460-fb53-a6037e3ffeb5,0.966733014
training,guitar,0,1,1034,c708aff4-b607-5b63-f36d-831652e2a039,0.8355092
training,flute,1,3,467,24f46268-214b-5de8-fe41-10fa4b762f60,0.679705576
training,violin,3,7,3484,b725c58b-2e77-5793-fbf5-b6c943c026b6,0.91381493
training,flute,1,3,2319,b3da13e0-397a-5898-fea6-f179bd6ce808,0.303898268
training,violin,3,7,659,2379fd8b-f636-504d-f9ac-ed63aef75eb6,0.073431467
training,violin,3,7,3445,b56daa53-b68d-5e92-fe07-5f0828aa83ac,0.456011344
training,violin,3,7,1488,4f531fe7-d5eb-5ce2-f1d4-6f16f92be633,0.399961181
training,violin,3,7,707,255aecbe-c640-5203-f2eb-ce6eed349561,0.364306033
training,violin,3,7,3308,ae5790a8-30b2-55a5-f993-99d43b73f494,0.014409278
training,violin,3,7,1911,66d507e5-c734-5285-ff97-2097f23547f8,0.982207809
training,guitar,0,1,815,9a81bac7-173c-5cad-fd5a-f34d78e4e21c,0.905856277
training,violin,3,7,803,298b728f-338c-5397-f9c0-35ed22d356d2,0.736451425
training,flute,1,3,1955,98c50a41-e8b9-5c22-fe42-7930ab74f917,0.998254942
training,violin,3,7,2464,82fce34c-69f5-5a20-fc5c-88def393a129,0.343676767
training,piano,2,4,1705,57230f7e-7dde-5fe0-fed3-4a9f455d7c5e,0.276568722
training,guitar,0,1,694,84612bf4-f969-5f2f-ff64-75e201b474af,0.283218171
training,flute,1,3,340,1aa7b7e2-dac5-5297-fb16-646c22e67fdd,0.249017047
training,flute,1,3,1581,7951664e-794b-5718-f752-fc7b0afe0866,0.021284745
training,violin,3,7,900,2f5de788-4ce4-55b4-f4f1-efac87d68faf,0.126399023
training,violin,3,7,136,07247e49-d9dc-59e5-f403-069b789ea041,0.282097286
training,guitar,0,1,683,82fd5bde-c8c4-58b0-f784-44c0e25506f6,0.224662793
training,flute,1,3,946,495518f6-559a-5596-f4f2-953a882d7145,0.787482622
training,violin,3,7,400,159ccdd4-31c0-5ffe-f914-628a53453ec3,0.056060928
training,piano,2,4,2104,6afba3d8-b23f-5050-f284-5d4031e3e92a,0.279792168
training,flute,1,3,1991,9b3f0a11-b5fb-5ea5-fa31-6489101b40ef,0.583242579
training,piano,2,4,3545,b59d187a-d7e6-55d8-fe59-872757d6d3eb,0.54378327
training,piano,2,4,647,21921758-c574-5646-fe25-fbfccaa0fd1f,0.755773924
training,violin,3,7,1479,4f029b8a-9f88-513f-f83d-bc711a781fe3,0.40203703
training,flute,1,3,601,2ee83398-218a-5ca0-f539-956c819b10a2,0.598205005
training,violin,3,7,2657,8c14b27b-2755-5474-f1a3-29d17ebbe9cd,0.345449051
training,violin,3,7,80,03ea552f-ce51-5b28-f7fa-66193b4312df,0.998611348
training,piano,2,4,1629,53b676b1-2ade-5afa-fe33-4c47d5da71c7,0.172940646
training,piano,2,4,1478,4c339634-77d3-5a16-f1bb-6ee1ac09047a,0.967992437
training,piano,2,4,1515,4e398974-6ca9-5e81-f87e-f1b2a8369c23,0.684319653
training,flute,1,3,1805,8c6250a8-fe04-568b-fd6c-9331b2b03a42,0.765738783
training,guitar,0,1,358,441b6564-ae43-55b3-f7e4-396e4958ec6f,0.942177248
training,piano,2,4,3415,aef846be-9560-5b20-f656-043e324acbec,0.208923297
training,flute,1,3,2190,a9343488-9279-58d5-fe87-2c87c3f81593,0.641405872
training,guitar,0,1,961,b8611190-561e-5ff5-fc6c-45c1ef996485,0.42699226
training,violin,3,7,2722,8fe23272-7364-5791-f90c-f5eb27d188aa,0.334306239
training,piano,2,4,296,0fa9d738-0f7c-50e9-fb72-8464940eea4f,0.671503874
training,piano,2,4,1785,5b68239a-6863-5106-f9e9-c609e923364a,0.314784213
training,piano,2,4,1717,5842fc1b-029e-5917-f81b-08f20a7daa73,0.940184708
training,flute,1,3,580,2d67f880-2a9b-59c0-f0a6-cc4fc8c0355b,0.02005063
training,flute,1,3,1445,6ef5d8f2-5e29-5822-fe6e-1aa4da5b4157,0.085212392
training,piano,2,4,472,188062bf-1cea-5e45-ff90-1df4270f8a0e,0.88418938
training,violin,3,7,1596,564f4e94-0c6a-5878-fba7-2724f3e5239f,0.597908773
training,flute,1,3,91,075a2ce2-b78f-5ae5-f7ae-d3a531f570c8,0.819768153
training,piano,2,4,1263,408615a7-486b-579f-f767-a9009013f131,0.263626612
training,piano,2,4,1349,45ded18d-a169-5619-f3d1-78b899daec93,0.289921238
training,piano,2,4,2320,75bbddcd-aea5-51b2-f849-d7fb73e71793,0.839977033
training,violin,3,7,1029,3680ef58-777c-5130-fedb-06b29a7b515e,0.622877663
training,piano,2,4,1001,330e404c-6545-592c-f6b2-55cec93c5e4d,0.709309058
training,piano,2,4,1172,3c6196eb-f405-5b84-faac-f45aa90efe96,0.93054676
training,violin,3,7,812,2a2bb474-3e23-56b2-ff65-09aacabd97bf,0.390462105
training,violin,3,7,3568,bb088fe6-b6c6-5f74-f52f-48fcf9d28817,0.590075156
training,violin,3,7,1635,586689a8-349c-5a08-ffde-0e1e949daac5,0.451512753
training,violin,3,7,2690,8e33a2ed-27fb-5902-f13d-af905e858075,0.259292309
training,flute,1,3,587,2da6cee4-6c07-5eba-fa6a-19a4237b85ca,0.882238047
training,guitar,0,1,828,9d5dfe04-d6af-555e-f98f-83af46fb4a2c,0.162506589
training,violin,3,7,3021,9f0b4576-7100-59e6-f548-ac8de357edf4,0.930741364
training,violin,3,7,1121,3bbe3676-fae3-5fbf-f73d-48276aa90605,0.339119484
training,piano,2,4,1995,653e18ef-482d-5152-f431-4cb6faaaeff3,0.50142042
training,piano,2,4,581,1e18a126-db85-5c73-f347-cade2a292509,0.506509425
training,piano,2,4,1722,588b7e60-5962-521b-f48a-9b75648bc6f6,0.490345397
training,violin,3,7,1715,5c5ab673-1085-524c-f9e7-dfe4dc4ab8b3,0.622058581
training,piano,2,4,1355,4632fce9-90f1-5bad-f2bc-9746fe34224c,0.635910726
training,flute,1,3,1080,53c0c235-5fef-5a28-fa00-fb2299383633,0.954454189
training,violin,3,7,1089,39ab34de-ae57-5f13-fa5e-5bebd1a2c09e,0.754337016
training,flute,1,3,375,1dfd9de3-5fd2-5512-f73a-e319ecbd74dc,0.267113802
training,piano,2,4,188,0aa13cae-998f-552a-f2a5-a421656d772d,0.57881236
training,flute,1,3,566,2cb211a9-4583-5ccb-f3c6-db216b22d069,0.015424943
training,piano,2,4,1048,3560e61e-55a1-51db-f389-3a70bf6d8255,0.159099485
training,violin,3,7,551,1d6e5b2b-29be-546f-fcb2-370c8cb6321f,0.036518163
training,piano,2,4,2777,8e9e04fd-f4f0-5bcc-f277-9707d04a006f,0.302322116
training,flute,1,3,1034,5051c359-69ef-5956-faa4-519e215e4290,0.786489176
training,guitar,0,1,862,a373a567-7ffb-520f-f879-b61a031b942c,0.588235681
training,piano,2,4,2869,93f788a5-e5a9-5d30-f413-e6ff7fa49767,0.128318494
