subset,instrument,instrument_id,fold,track_id,uuid4,random
test,flute,1,3,0,flute_135,0.836413181
test,guitar,0,1,0,guitar_106,0.783714098
test,violin,3,7,0,violin_204,0.288100066
test,flute,1,3,0,flute_21,0.125679944
test,guitar,0,1,0,guitar_589,0.125015041
test,piano,2,4,0,piano_609,0.540876423
test,guitar,0,1,0,guitar_668,0.011739157
test,piano,2,4,0,piano_431,0.541844771
test,piano,2,4,0,piano_488,0.092727436
test,flute,1,3,0,flute_369,0.930439471
test,violin,3,7,0,violin_70,0.750762321
test,guitar,0,1,0,guitar_318,0.672182391
test,flute,1,3,0,flute_293,0.529245202
test,guitar,0,1,0,guitar_22,0.588373233
test,piano,2,4,0,piano_498,0.4278122
test,guitar,0,1,0,guitar_574,0.592021995
test,piano,2,4,0,piano_199,0.121180207
test,guitar,0,1,0,guitar_310,0.792282481
test,guitar,0,1,0,guitar_682,0.801847619
test,piano,2,4,0,piano_385,0.200555297
test,piano,2,4,0,piano_78,0.394667834
test,piano,2,4,0,piano_711,0.823711899
test,flute,1,3,0,flute_383,0.797589712
test,guitar,0,1,0,guitar_575,0.795971927
test,guitar,0,1,0,guitar_531,0.279605523
test,guitar,0,1,0,guitar_494,0.616622876
test,guitar,0,1,0,guitar_80,0.262672035
test,guitar,0,1,0,guitar_322,0.968244768
test,violin,3,7,0,violin_406,0.692789071
test,guitar,0,1,0,guitar_243,0.202634496
test,piano,2,4,0,piano_346,0.201657437
test,piano,2,4,0,piano_79,0.928003446
test,guitar,0,1,0,guitar_270,0.534373014
test,piano,2,4,0,piano_482,0.447506966
test,guitar,0,1,0,guitar_292,0.694559156
test,violin,3,7,0,violin_437,0.869236615
test,flute,1,3,0,flute_426,0.028993195
test,piano,2,4,0,piano_583,0.660136621
test,piano,2,4,0,piano_282,0.914700896
test,piano,2,4,0,piano_186,0.062482471
test,piano,2,4,0,piano_223,0.108148802
test,piano,2,4,0,piano_676,0.823943473
test,violin,3,7,0,violin_181,0.167480312
test,violin,3,7,0,violin_453,0.256164006
test,flute,1,3,0,flute_72,0.444179311
test,flute,1,3,0,flute_42,0.531322642
test,guitar,0,1,0,guitar_399,0.215994404
test,piano,2,4,0,piano_260,0.00658445
test,guitar,0,1,0,guitar_302,0.626327015
test,flute,1,3,0,flute_409,0.192994412
test,flute,1,3,0,flute_265,0.647527503
test,guitar,0,1,0,guitar_90,0.362413753
test,violin,3,7,0,violin_26,0.596799911
test,piano,2,4,0,piano_344,0.089203756
test,violin,3,7,0,violin_381,0.655351831
test,violin,3,7,0,violin_289,0.480449595
test,guitar,0,1,0,guitar_262,0.416213261
test,violin,3,7,0,violin_556,0.716004023
test,violin,3,7,0,violin_505,0.141293603
test,piano,2,4,0,piano_551,0.034832204
test,guitar,0,1,0,guitar_110,0.105938644
test,violin,3,7,0,violin_272,0.959522038
test,guitar,0,1,0,guitar_487,0.297646148
test,piano,2,4,0,piano_684,0.954180806
test,guitar,0,1,0,guitar_631,0.412654824
test,piano,2,4,0,piano_353,0.294083378
test,flute,1,3,0,flute_114,0.46557085
test,piano,2,4,0,piano_52,0.280350021
test,piano,2,4,0,piano_557,0.477601582
test,violin,3,7,0,violin_509,0.262019343
test,piano,2,4,0,piano_621,0.84433308
test,flute,1,3,0,flute_203,0.731602275
test,violin,3,7,0,violin_108,0.996467305
test,piano,2,4,0,piano_244,0.028174166
test,guitar,0,1,0,guitar_486,0.497212234
test,flute,1,3,0,flute_210,0.224547557
test,flute,1,3,0,flute_222,0.142262881
test,violin,3,7,0,violin_175,0.729079559
test,guitar,0,1,0,guitar_385,0.898442474
test,piano,2,4,0,piano_706,0.824499243
test,piano,2,4,0,piano_398,0.472135585
test,guitar,0,1,0,guitar_534,0.397644892
test,violin,3,7,0,violin_364,0.650101885
test,flute,1,3,0,flute_294,0.221110368
test,piano,2,4,0,piano_679,0.795939618
test,guitar,0,1,0,guitar_133,0.935714653
test,piano,2,4,0,piano_453,0.23807603
test,guitar,0,1,0,guitar_138,0.002146898
test,piano,2,4,0,piano_628,0.705462536
test,piano,2,4,0,piano_339,0.002762182
test,piano,2,4,0,piano_322,0.601029028
test,violin,3,7,0,violin_455,0.527235013
test,piano,2,4,0,piano_388,0.416675274
test,flute,1,3,0,flute_43,0.211252099
test,flute,1,3,0,flute_316,0.90828818
test,violin,3,7,0,violin_239,0.131962317
test,guitar,0,1,0,guitar_665,0.535310538
test,violin,3,7,0,violin_362,0.130453659
test,flute,1,3,0,flute_141,0.850239582
test,piano,2,4,0,piano_390,0.868687236
test,piano,2,4,0,piano_41,0.898125103
test,violin,3,7,0,violin_397,0.011180363
test,guitar,0,1,0,guitar_43,0.364905652
test,piano,2,4,0,piano_440,0.851813767
test,guitar,0,1,0,guitar_510,0.325576425
test,violin,3,7,0,violin_165,0.448390566
test,flute,1,3,0,flute_152,0.460159212
test,violin,3,7,0,violin_124,0.666152159
test,violin,3,7,0,violin_87,0.534365452
test,violin,3,7,0,violin_552,0.51390053
test,piano,2,4,0,piano_507,0.430218453
test,flute,1,3,0,flute_199,0.033756003
test,flute,1,3,0,flute_430,0.766677819
test,flute,1,3,0,flute_368,0.166281412
test,guitar,0,1,0,guitar_704,0.503644262
test,piano,2,4,0,piano_522,0.779961895
test,guitar,0,1,0,guitar_223,0.277215128
test,guitar,0,1,0,guitar_245,0.743524798
test,piano,2,4,0,piano_214,0.813194067
test,piano,2,4,0,piano_696,0.137106443
test,guitar,0,1,0,guitar_60,0.967173846
test,piano,2,4,0,piano_65,0.624277399
test,piano,2,4,0,piano_577,0.813553395
test,flute,1,3,0,flute_134,0.490831237
test,violin,3,7,0,violin_276,0.03189767
test,flute,1,3,0,flute_362,0.188822482
test,flute,1,3,0,flute_240,0.137359597
test,guitar,0,1,0,guitar_653,0.390531117
test,flute,1,3,0,flute_214,0.404522336
test,piano,2,4,0,piano_307,0.393569886
test,guitar,0,1,0,guitar_465,0.751801922
test,violin,3,7,0,violin_318,0.630677543
test,guitar,0,1,0,guitar_33,0.14616913
test,flute,1,3,0,flute_341,0.869316264
test,piano,2,4,0,piano_43,0.625519896
test,guitar,0,1,0,guitar_69,0.301907942
test,flute,1,3,0,flute_386,0.480348477
test,flute,1,3,0,flute_329,0.141278445
test,guitar,0,1,0,guitar_170,0.437663681
test,guitar,0,1,0,guitar_412,0.234752777
test,violin,3,7,0,violin_445,0.129887527
test,guitar,0,1,0,guitar_758,0.493903111
test,flute,1,3,0,flute_432,0.26935563
test,guitar,0,1,0,guitar_48,0.361823712
test,violin,3,7,0,violin_233,0.31278016
test,guitar,0,1,0,guitar_430,0.397547117
test,violin,3,7,0,violin_206,0.861512336
test,guitar,0,1,0,guitar_567,0.555744305
test,guitar,0,1,0,guitar_585,0.489967054
test,piano,2,4,0,piano_702,0.799894327
test,piano,2,4,0,piano_485,0.015284126
test,flute,1,3,0,flute_275,0.399155348
test,violin,3,7,0,violin_511,0.976167483
test,flute,1,3,0,flute_4,0.959032251
test,violin,3,7,0,violin_78,0.735437814
test,guitar,0,1,0,guitar_456,0.056864882
test,flute,1,3,0,flute_75,0.522731694
test,flute,1,3,0,flute_22,0.5674862
test,piano,2,4,0,piano_267,0.146711163
test,piano,2,4,0,piano_143,0.306944254
test,violin,3,7,0,violin_531,0.880881346
test,piano,2,4,0,piano_351,0.890622231
test,violin,3,7,0,violin_424,0.489479799
test,guitar,0,1,0,guitar_258,0.201670342
test,violin,3,7,0,violin_526,0.515366645
test,guitar,0,1,0,guitar_34,0.680161365
test,piano,2,4,0,piano_497,0.304752297
test,piano,2,4,0,piano_655,0.512517553
test,piano,2,4,0,piano_234,0.003736595
test,guitar,0,1,0,guitar_250,0.320520997
test,violin,3,7,0,violin_387,0.358291908
test,guitar,0,1,0,guitar_136,0.387816369
test,flute,1,3,0,flute_218,0.810518941
test,violin,3,7,0,violin_275,0.221580128
test,violin,3,7,0,violin_510,0.996176836
test,guitar,0,1,0,guitar_488,0.600039731
test,violin,3,7,0,violin_392,0.030738842
test,piano,2,4,0,piano_39,0.714519592
test,piano,2,4,0,piano_659,0.803417138
test,piano,2,4,0,piano_315,0.726101309
test,piano,2,4,0,piano_604,0.466497268
test,piano,2,4,0,piano_15,0.786285253
test,guitar,0,1,0,guitar_354,0.562787024
test,piano,2,4,0,piano_512,0.161074865
test,violin,3,7,0,violin_574,0.508668933
test,piano,2,4,0,piano_253,0.70723083
test,guitar,0,1,0,guitar_695,0.073414233
test,violin,3,7,0,violin_105,0.551330342
test,flute,1,3,0,flute_449,0.167779307
test,guitar,0,1,0,guitar_639,0.277193646
test,flute,1,3,0,flute_360,0.417476673
test,violin,3,7,0,violin_441,0.012779314
test,guitar,0,1,0,guitar_547,0.543249579
test,piano,2,4,0,piano_136,0.662645308
test,violin,3,7,0,violin_462,0.967187226
test,guitar,0,1,0,guitar_634,0.478414385
test,piano,2,4,0,piano_51,0.07962267
test,piano,2,4,0,piano_661,0.943326627
test,guitar,0,1,0,guitar_349,0.97100544
test,guitar,0,1,0,guitar_148,0.35556819
test,violin,3,7,0,violin_470,0.224584687
test,flute,1,3,0,flute_17,0.031869264
test,guitar,0,1,0,guitar_352,0.765274608
test,guitar,0,1,0,guitar_93,0.227407676
test,violin,3,7,0,violin_211,0.323588951
test,piano,2,4,0,piano_707,0.738527357
test,violin,3,7,0,violin_129,0.464229739
test,guitar,0,1,0,guitar_742,0.103002083
test,piano,2,4,0,piano_615,0.302462803
test,flute,1,3,0,flute_83,0.389088278
test,flute,1,3,0,flute_144,0.174634198
test,violin,3,7,0,violin_262,0.109271166
test,guitar,0,1,0,guitar_492,0.837400182
test,piano,2,4,0,piano_293,0.893279421
test,flute,1,3,0,flute_12,0.180228162
test,guitar,0,1,0,guitar_118,0.007237419
test,piano,2,4,0,piano_157,0.344593832
test,guitar,0,1,0,guitar_500,0.716706919
test,piano,2,4,0,piano_667,0.938501797
test,piano,2,4,0,piano_570,0.897032042
test,guitar,0,1,0,guitar_698,0.756476733
test,flute,1,3,0,flute_150,0.20324063
test,flute,1,3,0,flute_424,0.120094165
test,guitar,0,1,0,guitar_327,0.945469493
test,guitar,0,1,0,guitar_747,0.402323363
test,flute,1,3,0,flute_289,0.400872089
test,piano,2,4,0,piano_139,0.030452541
test,piano,2,4,0,piano_366,0.279006313
test,piano,2,4,0,piano_603,0.29862519
test,piano,2,4,0,piano_658,0.590053885
test,flute,1,3,0,flute_317,0.43344441
test,violin,3,7,0,violin_553,0.132168653
test,piano,2,4,0,piano_23,0.278183729
test,guitar,0,1,0,guitar_172,0.092427859
test,piano,2,4,0,piano_452,0.980988285
test,flute,1,3,0,flute_165,0.513393075
test,violin,3,7,0,violin_110,0.991255629
test,flute,1,3,0,flute_81,0.113963591
test,violin,3,7,0,violin_113,0.593244719
test,piano,2,4,0,piano_697,0.155174988
test,piano,2,4,0,piano_669,0.124253779
test,guitar,0,1,0,guitar_746,0.920866465
test,piano,2,4,0,piano_251,0.312815867
test,piano,2,4,0,piano_333,0.274554728
test,violin,3,7,0,violin_426,0.277351368
test,violin,3,7,0,violin_54,0.091103809
test,flute,1,3,0,flute_180,0.657169903
test,guitar,0,1,0,guitar_611,0.352975337
test,piano,2,4,0,piano_389,0.858891786
test,guitar,0,1,0,guitar_462,0.197661555
test,guitar,0,1,0,guitar_154,0.330799341
test,guitar,0,1,0,guitar_233,0.949633683
test,guitar,0,1,0,guitar_721,0.861386189
test,guitar,0,1,0,guitar_432,0.854810302
test,guitar,0,1,0,guitar_42,0.014160004
test,piano,2,4,0,piano_518,0.942253463
test,piano,2,4,0,piano_574,0.464486776
test,guitar,0,1,0,guitar_687,0.893943032
test,guitar,0,1,0,guitar_596,0.431329635
test,violin,3,7,0,violin_161,0.215913238
test,flute,1,3,0,flute_307,0.782345573
test,violin,3,7,0,violin_151,0.108444345
test,piano,2,4,0,piano_324,0.365452835
test,guitar,0,1,0,guitar_725,0.056738452
test,flute,1,3,0,flute_183,0.905639439
test,piano,2,4,0,piano_652,0.322068034
test,guitar,0,1,0,guitar_139,0.808601116
test,violin,3,7,0,violin_432,0.924704619
test,guitar,0,1,0,guitar_601,0.913995403
test,violin,3,7,0,violin_306,0.326997389
test,flute,1,3,0,flute_447,0.29270044
test,guitar,0,1,0,guitar_683,0.773867173
test,piano,2,4,0,piano_99,0.765237774
test,guitar,0,1,0,guitar_438,0.538556031
test,guitar,0,1,0,guitar_236,0.342623963
test,violin,3,7,0,violin_434,0.661266308
test,violin,3,7,0,violin_460,0.317021194
test,violin,3,7,0,violin_197,0.370649182
test,piano,2,4,0,piano_316,0.888191002
test,flute,1,3,0,flute_256,0.639139268
test,violin,3,7,0,violin_260,0.007508211
test,piano,2,4,0,piano_412,0.433574744
test,piano,2,4,0,piano_447,0.438176461
test,guitar,0,1,0,guitar_348,0.372040774
test,guitar,0,1,0,guitar_296,0.228049632
test,guitar,0,1,0,guitar_142,0.337541982
test,guitar,0,1,0,guitar_225,0.625949929
test,flute,1,3,0,flute_363,0.159625901
test,guitar,0,1,0,guitar_448,0.749833823
test,violin,3,7,0,violin_545,0.815861895
test,violin,3,7,0,violin_391,0.16477455
test,piano,2,4,0,piano_314,0.219686554
test,guitar,0,1,0,guitar_729,0.506945133
test,piano,2,4,0,piano_713,0.299103415
test,piano,2,4,0,piano_292,0.683466653
test,violin,3,7,0,violin_334,0.599445843
test,violin,3,7,0,violin_524,0.523156073
test,guitar,0,1,0,guitar_703,0.672282491
test,violin,3,7,0,violin_457,0.709270394
test,guitar,0,1,0,guitar_202,0.050328911
test,guitar,0,1,0,guitar_728,0.82461152
test,piano,2,4,0,piano_306,0.884198285
test,guitar,0,1,0,guitar_538,0.830744046
test,piano,2,4,0,piano_262,0.049679707
test,guitar,0,1,0,guitar_184,0.78355356
test,piano,2,4,0,piano_529,0.709463742
test,flute,1,3,0,flute_34,0.156850609
test,piano,2,4,0,piano_121,0.529624464
test,piano,2,4,0,piano_698,0.86836998
test,violin,3,7,0,violin_578,0.209276759
test,piano,2,4,0,piano_528,0.09834992
test,guitar,0,1,0,guitar_127,0.085032118
test,flute,1,3,0,flute_439,0.163913387
test,piano,2,4,0,piano_218,0.447518672
test,violin,3,7,0,violin_355,0.128371098
test,guitar,0,1,0,guitar_52,0.825533363
test,violin,3,7,0,violin_321,0.569162813
test,violin,3,7,0,violin_538,0.163087292
test,guitar,0,1,0,guitar_417,0.596078579
test,piano,2,4,0,piano_703,0.035509074
test,piano,2,4,0,piano_7,0.773598329
test,violin,3,7,0,violin_489,0.31643032
test,guitar,0,1,0,guitar_365,0.656944045
test,flute,1,3,0,flute_412,0.510073093
test,piano,2,4,0,piano_387,0.439289084
test,violin,3,7,0,violin_182,0.202390919
test,violin,3,7,0,violin_119,0.571831449
test,guitar,0,1,0,guitar_543,0.042861265
test,guitar,0,1,0,guitar_475,0.595219204
test,guitar,0,1,0,guitar_215,0.547625362
test,piano,2,4,0,piano_579,0.478166391
test,piano,2,4,0,piano_534,0.957592025
test,piano,2,4,0,piano_158,0.846453698
test,guitar,0,1,0,guitar_189,0.409453883
test,guitar,0,1,0,guitar_560,0.7427318
test,flute,1,3,0,flute_347,0.93296634
test,piano,2,4,0,piano_94,0.536176714
test,flute,1,3,0,flute_136,0.602360229
test,piano,2,4,0,piano_155,0.729818114
test,violin,3,7,0,violin_179,0.642724241
test,piano,2,4,0,piano_643,0.97205494
test,guitar,0,1,0,guitar_555,0.766779003
test,violin,3,7,0,violin_328,0.288424812
test,flute,1,3,0,flute_80,0.366018856
test,guitar,0,1,0,guitar_463,0.443152002
test,piano,2,4,0,piano_28,0.102957429
test,piano,2,4,0,piano_384,0.764053203
test,guitar,0,1,0,guitar_425,0.164658417
test,violin,3,7,0,violin_307,0.017601066
test,piano,2,4,0,piano_364,0.082093298
test,violin,3,7,0,violin_282,0.072220236
test,violin,3,7,0,violin_317,0.937789655
test,guitar,0,1,0,guitar_753,0.636607675
test,guitar,0,1,0,guitar_642,0.910722143
test,piano,2,4,0,piano_348,0.957400572
test,piano,2,4,0,piano_290,0.012040864
test,violin,3,7,0,violin_116,0.883541529
test,violin,3,7,0,violin_284,0.297512461
test,flute,1,3,0,flute_401,0.527694827
test,violin,3,7,0,violin_495,0.150357852
test,violin,3,7,0,violin_13,0.15251897
test,piano,2,4,0,piano_296,0.696563039
test,violin,3,7,0,violin_17,0.789353973
test,violin,3,7,0,violin_77,0.454764766
test,guitar,0,1,0,guitar_702,0.199220723
test,violin,3,7,0,violin_562,0.406794596
test,violin,3,7,0,violin_405,0.769291101
test,guitar,0,1,0,guitar_332,0.10694537
test,violin,3,7,0,violin_310,0.869553797
test,violin,3,7,0,violin_418,0.211625125
test,flute,1,3,0,flute_302,0.946404627
test,guitar,0,1,0,guitar_749,0.162234702
test,piano,2,4,0,piano_106,0.338549392
test,piano,2,4,0,piano_539,0.313932812
test,flute,1,3,0,flute_11,0.7053395
test,piano,2,4,0,piano_541,0.718736676
test,guitar,0,1,0,guitar_306,0.048529242
test,flute,1,3,0,flute_428,0.304171432
test,piano,2,4,0,piano_410,0.203723672
test,violin,3,7,0,violin_451,0.924248902
test,piano,2,4,0,piano_259,0.957568861
test,violin,3,7,0,violin_333,0.159947969
test,piano,2,4,0,piano_375,0.925901964
test,piano,2,4,0,piano_491,0.967569402
test,violin,3,7,0,violin_356,0.934878218
test,guitar,0,1,0,guitar_113,0.616171741
test,flute,1,3,0,flute_431,0.605681602
test,guitar,0,1,0,guitar_537,0.555354492
test,piano,2,4,0,piano_378,0.490985391
test,guitar,0,1,0,guitar_466,0.874317344
test,flute,1,3,0,flute_213,0.135876649
test,violin,3,7,0,violin_82,0.170862773
test,piano,2,4,0,piano_72,0.410772749
test,flute,1,3,0,flute_215,0.649313378
test,violin,3,7,0,violin_368,0.789896193
test,flute,1,3,0,flute_44,0.65507786
test,piano,2,4,0,piano_216,0.064181039
test,piano,2,4,0,piano_481,0.505451099
test,violin,3,7,0,violin_228,0.570092947
test,guitar,0,1,0,guitar_312,0.981298242
test,guitar,0,1,0,guitar_383,0.83743584
test,flute,1,3,0,flute_266,0.046262531
test,piano,2,4,0,piano_67,0.601073597
test,piano,2,4,0,piano_479,0.985440406
test,piano,2,4,0,piano_716,0.30104019
test,guitar,0,1,0,guitar_171,0.62116659
test,violin,3,7,0,violin_213,0.696203147
test,piano,2,4,0,piano_537,0.311824653
test,piano,2,4,0,piano_326,0.344914371
test,piano,2,4,0,piano_269,0.053908776
test,guitar,0,1,0,guitar_706,0.15317271
test,piano,2,4,0,piano_662,0.778016033
test,guitar,0,1,0,guitar_606,0.917333679
test,piano,2,4,0,piano_159,0.825586033
test,guitar,0,1,0,guitar_35,0.960174482
test,guitar,0,1,0,guitar_134,0.533818822
test,guitar,0,1,0,guitar_546,0.852304371
test,guitar,0,1,0,guitar_452,0.517385368
test,guitar,0,1,0,guitar_607,0.523665707
test,piano,2,4,0,piano_176,0.495262758
test,guitar,0,1,0,guitar_454,0.655841278
test,violin,3,7,0,violin_128,0.590731264
test,flute,1,3,0,flute_435,0.85891697
test,guitar,0,1,0,guitar_715,0.535301522
test,flute,1,3,0,flute_123,0.494370476
test,violin,3,7,0,violin_258,0.37343333
test,flute,1,3,0,flute_124,0.897901618
test,violin,3,7,0,violin_56,0.858337554
test,piano,2,4,0,piano_179,0.524951536
test,piano,2,4,0,piano_233,0.665245854
test,piano,2,4,0,piano_144,0.828851855
test,piano,2,4,0,piano_286,0.511951852
test,piano,2,4,0,piano_646,0.658951926
test,violin,3,7,0,violin_174,0.599106612
test,violin,3,7,0,violin_454,0.793724401
test,violin,3,7,0,violin_219,0.827769359
test,violin,3,7,0,violin_512,0.640981655
test,flute,1,3,0,flute_67,0.926315974
test,flute,1,3,0,flute_234,0.4918421
test,piano,2,4,0,piano_521,0.899125355
test,violin,3,7,0,violin_385,0.104059131
test,flute,1,3,0,flute_434,0.270977775
test,guitar,0,1,0,guitar_515,0.371882453
test,piano,2,4,0,piano_578,0.296899433
test,guitar,0,1,0,guitar_447,0.782014628
test,piano,2,4,0,piano_451,0.26421246
test,guitar,0,1,0,guitar_416,0.584767901
test,piano,2,4,0,piano_180,0.842750943
test,violin,3,7,0,violin_536,0.899479645
test,violin,3,7,0,violin_133,0.247717077
test,flute,1,3,0,flute_233,0.317856143
test,piano,2,4,0,piano_500,0.391534376
test,flute,1,3,0,flute_344,0.033806036
test,piano,2,4,0,piano_174,0.191570528
test,guitar,0,1,0,guitar_481,0.349521456
test,piano,2,4,0,piano_16,0.129293245
test,guitar,0,1,0,guitar_144,0.063692679
test,flute,1,3,0,flute_287,0.691583229
test,piano,2,4,0,piano_209,0.178347644
test,guitar,0,1,0,guitar_293,0.913019254
test,piano,2,4,0,piano_475,0.480326047
test,violin,3,7,0,violin_12,0.524306738
test,flute,1,3,0,flute_405,0.405873023
test,violin,3,7,0,violin_15,0.277119891
test,flute,1,3,0,flute_26,0.905596473
test,violin,3,7,0,violin_486,0.937340061
test,guitar,0,1,0,guitar_157,0.966529613
test,piano,2,4,0,piano_117,0.955632179
test,guitar,0,1,0,guitar_549,0.505275733
test,guitar,0,1,0,guitar_275,0.741651433
test,guitar,0,1,0,guitar_617,0.875640389
test,violin,3,7,0,violin_523,0.065468398
test,violin,3,7,0,violin_560,0.285397901
test,piano,2,4,0,piano_311,0.399784197
test,piano,2,4,0,piano_417,0.231008673
test,flute,1,3,0,flute_410,0.32785339
test,piano,2,4,0,piano_610,0.888310143
test,piano,2,4,0,piano_705,0.917011018
test,flute,1,3,0,flute_207,0.724541579
test,piano,2,4,0,piano_287,0.829211623
test,guitar,0,1,0,guitar_453,0.554844942
test,flute,1,3,0,flute_224,0.677349812
test,flute,1,3,0,flute_161,0.171466462
test,guitar,0,1,0,guitar_530,0.4971467
test,violin,3,7,0,violin_386,0.691884105
test,guitar,0,1,0,guitar_47,0.928575524
test,piano,2,4,0,piano_355,0.231258189
test,piano,2,4,0,piano_637,0.529665547
test,piano,2,4,0,piano_546,0.957194169
test,guitar,0,1,0,guitar_1,0.487531961
test,guitar,0,1,0,guitar_219,0.202789644
test,guitar,0,1,0,guitar_750,0.072417497
test,guitar,0,1,0,guitar_164,0.418142806
test,guitar,0,1,0,guitar_235,0.154537251
test,piano,2,4,0,piano_423,0.250248609
test,piano,2,4,0,piano_634,0.835204144
test,guitar,0,1,0,guitar_428,0.307794969
test,flute,1,3,0,flute_378,0.009726046
test,violin,3,7,0,violin_403,0.043677776
test,piano,2,4,0,piano_689,0.887788406
test,piano,2,4,0,piano_319,0.101019939
test,guitar,0,1,0,guitar_107,0.852848632
test,guitar,0,1,0,guitar_648,0.767810732
test,guitar,0,1,0,guitar_198,0.865621127
test,guitar,0,1,0,guitar_251,0.033192833
test,piano,2,4,0,piano_625,0.585544316
test,piano,2,4,0,piano_349,0.074551822
test,violin,3,7,0,violin_537,0.541218414
test,piano,2,4,0,piano_576,0.327651029
test,piano,2,4,0,piano_555,0.489636149
test,guitar,0,1,0,guitar_745,0.380901352
test,guitar,0,1,0,guitar_387,0.591033175
test,guitar,0,1,0,guitar_690,0.620980556
test,violin,3,7,0,violin_154,0.932289834
test,piano,2,4,0,piano_404,0.258023925
test,piano,2,4,0,piano_334,0.30574188
test,guitar,0,1,0,guitar_361,0.554773717
test,piano,2,4,0,piano_623,0.37201575
test,piano,2,4,0,piano_566,0.654468999
test,piano,2,4,0,piano_271,0.533560635
test,guitar,0,1,0,guitar_152,0.999717656
test,guitar,0,1,0,guitar_46,0.687241065
test,guitar,0,1,0,guitar_459,0.38323658
test,guitar,0,1,0,guitar_636,0.338218091
test,guitar,0,1,0,guitar_508,0.243585085
test,flute,1,3,0,flute_268,0.86429635
test,guitar,0,1,0,guitar_628,0.559236117
test,guitar,0,1,0,guitar_117,0.154122502
test,flute,1,3,0,flute_99,0.217291044
test,flute,1,3,0,flute_239,0.958177632
test,guitar,0,1,0,guitar_334,0.159686759
test,piano,2,4,0,piano_17,0.809654194
test,violin,3,7,0,violin_482,0.33509889
test,flute,1,3,0,flute_367,0.288724649
test,piano,2,4,0,piano_200,0.424472918
test,flute,1,3,0,flute_418,0.16388266
test,guitar,0,1,0,guitar_230,0.82595986
test,piano,2,4,0,piano_127,0.703824139
test,flute,1,3,0,flute_184,0.236475584
test,guitar,0,1,0,guitar_392,0.677072913
test,piano,2,4,0,piano_303,0.674157221
test,guitar,0,1,0,guitar_526,0.156117586
test,flute,1,3,0,flute_288,0.100088634
test,violin,3,7,0,violin_415,0.933651722
test,flute,1,3,0,flute_126,0.641884393
test,guitar,0,1,0,guitar_70,0.691346365
test,piano,2,4,0,piano_66,0.708836824
test,guitar,0,1,0,guitar_667,0.62480006
test,violin,3,7,0,violin_501,0.104780117
test,piano,2,4,0,piano_493,0.637529358
test,guitar,0,1,0,guitar_599,0.340769244
test,guitar,0,1,0,guitar_338,0.890292614
test,violin,3,7,0,violin_84,0.758477758
test,piano,2,4,0,piano_587,0.860826907
test,piano,2,4,0,piano_563,0.924455029
test,piano,2,4,0,piano_540,0.172883532
test,piano,2,4,0,piano_449,0.606630356
test,piano,2,4,0,piano_81,0.703473962
test,flute,1,3,0,flute_50,0.496988707
test,piano,2,4,0,piano_596,0.299667041
test,piano,2,4,0,piano_163,0.113757877
test,piano,2,4,0,piano_335,0.820050049
test,piano,2,4,0,piano_474,0.428732337
test,guitar,0,1,0,guitar_727,0.34634537
test,piano,2,4,0,piano_424,0.367138854
test,guitar,0,1,0,guitar_72,0.903971942
test,guitar,0,1,0,guitar_621,0.512948936
test,piano,2,4,0,piano_62,0.402122431
test,guitar,0,1,0,guitar_141,0.90712548
test,guitar,0,1,0,guitar_162,0.383646034
test,violin,3,7,0,violin_244,0.342405708
test,guitar,0,1,0,guitar_576,0.515852022
test,violin,3,7,0,violin_218,0.9536271
test,violin,3,7,0,violin_305,0.312505712
test,guitar,0,1,0,guitar_754,0.158060942
test,violin,3,7,0,violin_102,0.83796915
test,guitar,0,1,0,guitar_97,0.081006517
test,violin,3,7,0,violin_569,0.710123638
test,flute,1,3,0,flute_13,0.467807061
test,flute,1,3,0,flute_380,0.230745428
test,violin,3,7,0,violin_563,0.043058073
test,violin,3,7,0,violin_550,0.25913717
test,violin,3,7,0,violin_120,0.832217461
test,guitar,0,1,0,guitar_29,0.05396465
test,guitar,0,1,0,guitar_402,0.20285543
test,violin,3,7,0,violin_205,0.300978636
test,piano,2,4,0,piano_584,0.189154738
test,flute,1,3,0,flute_69,0.799786518
test,violin,3,7,0,violin_48,0.392792685
test,piano,2,4,0,piano_213,0.777280435
test,guitar,0,1,0,guitar_539,0.850494187
test,piano,2,4,0,piano_161,0.115006539
test,violin,3,7,0,violin_1,0.188039546
test,guitar,0,1,0,guitar_158,0.154849206
test,violin,3,7,0,violin_254,0.979700459
test,flute,1,3,0,flute_305,0.598802124
test,violin,3,7,0,violin_351,0.460486622
test,violin,3,7,0,violin_53,0.692913531
test,guitar,0,1,0,guitar_536,0.092636793
test,guitar,0,1,0,guitar_563,0.018729413
test,violin,3,7,0,violin_458,0.099028555
test,violin,3,7,0,violin_76,0.78115293
test,flute,1,3,0,flute_413,0.431211028
test,guitar,0,1,0,guitar_669,0.016240219
test,violin,3,7,0,violin_338,0.791350218
test,guitar,0,1,0,guitar_405,0.271030772
test,violin,3,7,0,violin_300,0.290627533
test,guitar,0,1,0,guitar_733,0.431258715
test,piano,2,4,0,piano_476,0.404798427
test,guitar,0,1,0,guitar_307,0.953694593
test,piano,2,4,0,piano_642,0.334901408
test,piano,2,4,0,piano_601,0.711786559
test,flute,1,3,0,flute_142,0.087004338
test,piano,2,4,0,piano_693,0.887565138
test,guitar,0,1,0,guitar_5,0.224181573
test,piano,2,4,0,piano_393,0.234970073
test,violin,3,7,0,violin_554,0.547886789
